name,album,artist,release_date,length,popularity,danceability,acousticness,danceability.1,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,year,feature
New Year’s Day,reputation,Taylor Swift,2017-11-10,3.92,64,0.6609999999999999,0.9209999999999999,0.6609999999999999,0.151,0.0,0.13,-12.864,0.0354,94.92200000000001,4,2017,True
Welcome To New York,1989 (Deluxe Edition),Taylor Swift,2014-10-27,3.54,53,0.789,0.0348,0.789,0.634,1.64e-06,0.302,-4.762,0.0323,116.992,4,2014,True
All You Had To Do Was Stay,1989 (Deluxe Edition),Taylor Swift,2014-10-27,3.22,53,0.605,0.00201,0.605,0.725,2.02e-05,0.10099999999999999,-5.729,0.0323,96.97,4,2014,True
I Wish You Would,1989 (Deluxe Edition),Taylor Swift,2014-10-27,3.46,51,0.653,0.0158,0.653,0.893,4.95e-05,0.102,-5.966,0.0538,118.035,4,2014,True
How You Get The Girl,1989 (Deluxe Edition),Taylor Swift,2014-10-27,4.13,52,0.765,0.00364,0.765,0.6559999999999999,0.00868,0.0918,-6.112,0.0504,119.99700000000001,4,2014,True
This Love,1989 (Deluxe Edition),Taylor Swift,2014-10-27,4.17,51,0.48100000000000004,0.6779999999999999,0.48100000000000004,0.435,0.0,0.0928,-8.795,0.0321,143.95,4,2014,True
I Know Places,1989 (Deluxe Edition),Taylor Swift,2014-10-27,3.26,51,0.602,0.245,0.602,0.755,0.0,0.17800000000000002,-4.9910000000000005,0.071,159.965,4,2014,True
Clean,1989 (Deluxe Edition),Taylor Swift,2014-10-27,4.52,54,0.815,0.23199999999999998,0.815,0.377,0.0,0.1,-7.754,0.0346,103.97,4,2014,True
Wonderland,1989 (Deluxe Edition),Taylor Swift,2014-10-27,4.09,55,0.42200000000000004,0.0493,0.42200000000000004,0.6920000000000001,2.57e-05,0.177,-5.447,0.0549,184.014,4,2014,True
You Are In Love,1989 (Deluxe Edition),Taylor Swift,2014-10-27,4.45,56,0.474,0.7070000000000001,0.474,0.48,0.00010800000000000001,0.0903,-8.894,0.0622,170.109,4,2014,True
New Romantics,1989 (Deluxe Edition),Taylor Swift,2014-10-27,3.84,58,0.633,0.00463,0.633,0.889,0.000458,0.0658,-5.87,0.0715,121.956,4,2014,True
State Of Grace,Red (Deluxe Edition),Taylor Swift,2012-10-22,4.92,55,0.588,0.000197,0.588,0.825,0.0013800000000000002,0.0885,-5.882000000000001,0.0328,129.968,4,2012,True
Red,Red (Deluxe Edition),Taylor Swift,2012-10-22,3.68,61,0.602,0.0773,0.602,0.8959999999999999,8.87e-05,0.091,-4.2669999999999995,0.0437,124.978,4,2012,True
Treacherous,Red (Deluxe Edition),Taylor Swift,2012-10-22,4.01,55,0.705,0.10099999999999999,0.705,0.621,4.2999999999999995e-06,0.147,-8.086,0.0334,109.993,4,2012,True
I Almost Do,Red (Deluxe Edition),Taylor Swift,2012-10-22,4.04,55,0.5670000000000001,0.0173,0.5670000000000001,0.48100000000000004,4.13e-05,0.182,-7.357,0.027000000000000003,145.865,4,2012,True
Stay Stay Stay,Red (Deluxe Edition),Taylor Swift,2012-10-22,3.41,55,0.7290000000000001,0.307,0.7290000000000001,0.748,1.29e-06,0.09,-6.67,0.0245,99.98100000000001,4,2012,True
The Last Time,Red (Deluxe Edition),Taylor Swift,2012-10-22,4.97,55,0.505,0.035,0.505,0.44299999999999995,3.15e-06,0.0921,-7.039,0.0276,94.069,4,2012,True
Holy Ground,Red (Deluxe Edition),Taylor Swift,2012-10-22,3.36,55,0.627,0.0162,0.627,0.816,0.0020800000000000003,0.0966,-6.6979999999999995,0.0774,157.043,4,2012,True
Sad Beautiful Tragic,Red (Deluxe Edition),Taylor Swift,2012-10-22,4.73,53,0.624,0.632,0.624,0.34,0.0337,0.121,-12.411,0.028999999999999998,129.987,3,2012,True
Everything Has Changed,Red (Deluxe Edition),Taylor Swift,2012-10-22,4.07,57,0.624,0.36,0.624,0.45799999999999996,3.89e-06,0.303,-6.755,0.0287,80.017,4,2012,True
Starlight,Red (Deluxe Edition),Taylor Swift,2012-10-22,3.63,53,0.649,0.0213,0.649,0.777,0.000335,0.221,-5.803999999999999,0.0406,126.01799999999999,4,2012,True
Begin Again,Red (Deluxe Edition),Taylor Swift,2012-10-22,3.96,55,0.53,0.19899999999999998,0.53,0.526,3.52e-06,0.23199999999999998,-8.349,0.0263,79.025,4,2012,True
Come Back...Be Here,Red (Deluxe Edition),Taylor Swift,2012-10-22,3.71,54,0.483,0.00471,0.483,0.5479999999999999,2.01e-06,0.0997,-6.291,0.0254,79.926,4,2012,True
Girl At Home,Red (Deluxe Edition),Taylor Swift,2012-10-22,3.67,50,0.733,0.272,0.733,0.59,0.0,0.136,-5.86,0.0284,125.04799999999999,4,2012,True
The Lucky One,Red (Deluxe Edition),Taylor Swift,2012-10-22,4.0,53,0.706,0.0371,0.706,0.499,0.0,0.132,-7.675,0.0369,117.93700000000001,4,2012,True
The Moment I Knew,Red (Deluxe Edition),Taylor Swift,2012-10-22,4.76,53,0.62,0.187,0.62,0.506,1.47e-05,0.102,-7.327000000000001,0.0312,126.015,4,2012,True
State Of Grace - Acoustic Version,Red (Deluxe Edition),Taylor Swift,2012-10-22,5.38,51,0.626,0.664,0.626,0.11800000000000001,0.000169,0.127,-15.91,0.0305,105.59700000000001,4,2012,True
Treacherous - Original Demo Recording,Red (Deluxe Edition),Taylor Swift,2012-10-22,4.0,49,0.828,0.175,0.828,0.64,6.14e-05,0.0996,-8.248,0.0355,109.993,4,2012,True
Red - Original Demo Recording,Red (Deluxe Edition),Taylor Swift,2012-10-22,3.77,49,0.6779999999999999,0.113,0.6779999999999999,0.902,0.00023500000000000002,0.0722,-4.659,0.0358,124.99799999999999,4,2012,True
Dear John,Speak Now (Deluxe Edition),Taylor Swift,2010-10-25,6.73,55,0.589,0.166,0.589,0.47,1.45e-06,0.11199999999999999,-5.32,0.027999999999999997,119.38600000000001,3,2010,True
